store_id,uptime_last_week,downtime_last_week
4227931594868581196,119:47:51,06:01:45
4228847671501042056,07:52:36,59:33:58
4237309664020284445,22:04:46,85:19:51
4241792035548191618,39:03:39,07:47:42
4243492327122928077,83:39:38,44:46:29
4243739258572613795,24:56:12,50:17:00
4245778573208223232,128:52:43,01:00:32
4249462061714806744,29:05:03,73:51:47
4251770203055144313,31:59:41,77:46:53
4259516171382709531,04:52:50,40:33:24
4259647692380095785,106:17:16,04:50:09
4259940429250224705,27:34:17,00:00:00
4278948280575149520,01:06:47,40:16:33
4282260614519088792,83:20:26,44:10:37
4283504962321154029,96:12:10,17:06:41
4292660491880158081,37:18:09,04:48:23
4296652548172125609,03:55:01,24:02:14
4296789229301818835,130:20:19,01:30:25
4296793967686199323,32:11:42,17:17:05
4303386367681493103,74:50:04,13:10:28
4306062162897111672,119:49:59,01:00:05
4307011245033810874,110:17:16,00:10:05
4308853878086004585,128:39:07,00:36:10
4309781359498384566,22:09:37,69:37:06
4311927800934649786,14:07:47,91:33:25
4311997043752906982,87:13:41,25:52:50
4313831325881603301,43:53:39,24:00:10
4315965081633644157,93:42:11,31:10:29
4319734319707522753,14:03:47,105:26:48
4326772901683985591,102:52:34,17:07:46
4329861528931743505,29:36:47,23:00:32
4334210731296634620,31:19:07,78:27:25
4347885252565492464,41:20:33,85:11:00
4348030402744155878,106:44:50,00:00:00
4349634659456605177,35:05:49,19:59:19
4359751034607356721,01:49:28,105:48:25
4364270087255743404,29:20:41,28:40:15
4381541301499947191,31:32:18,10:01:34
4385400709426735964,46:37:34,00:00:00
4388091223876205766,105:38:20,21:16:24
4396629437199905727,28:57:33,32:01:58
4401653921139517495,98:30:23,00:00:00
4403181466014678230,106:36:50,01:00:31
4413718851197393159,32:42:57,00:00:00
4416543351830401373,34:11:22,41:26:14
4417789440524990945,05:02:07,101:51:38
4418964457147479291,59:44:27,39:09:49
4419000960163896692,109:12:42,00:00:17
4422446310344119304,22:59:06,00:03:48
4429693409939793443,42:30:28,07:24:06
4447045313810343685,14:00:08,112:27:21
4447383039205942483,01:06:20,27:40:01
4451195867481105932,128:46:19,00:02:45
4452967281700825977,105:55:19,00:00:00
4453748695800502904,52:29:40,00:57:10
4454337318176905077,87:07:50,40:48:12
4459587593158283629,21:55:31,85:57:54
4463732466727475733,106:31:11,00:00:00
4469266763268448211,102:45:56,03:07:14
4475906793635968085,87:13:41,25:52:50
4477967330764805255,116:47:23,00:00:00
4478781360924469034,41:09:28,00:00:00
4484507102093088703,09:33:51,67:31:36
4487250929451640889,61:19:56,28:05:07
4489452932724052778,24:00:08,19:57:54
4491164405880369715,128:35:55,01:07:38
4491819993312601195,136:33:43,03:06:07
4494650145393945957,30:26:07,97:47:28
4494799884374383212,04:56:04,48:10:50
4499381040676409980,82:52:04,62:03:29
4503019481886697696,109:14:01,00:01:46
4503933039592063346,26:57:02,18:05:55
4504497538904233579,97:33:06,17:06:59
4509394125203597427,106:41:39,00:00:00
4511104387375392840,131:50:01,00:38:40
4515845852407566715,90:47:26,14:01:35
4518301047464660098,128:45:04,01:11:35
4519442791230667487,106:41:02,00:00:00
4524588158456337636,40:37:38,21:34:41
4527957818906748381,40:14:29,05:20:10
4529169694434968721,36:59:12,08:27:51
4535087828585223247,103:46:49,02:10:07
4541429140843463778,14:06:16,101:48:41
4543017179111238170,00:00:00,21:23:48
4544186006394581748,28:40:08,18:29:59
4545729710246891179,22:28:36,13:09:03
4551067269363709946,11:03:31,98:05:18
4553326970205477576,85:27:25,20:45:44
4555021673720506863,18:50:58,61:32:53
4556449031460342041,99:47:15,04:00:25
4564476575467126467,62:52:31,01:02:11
4565267074689808446,03:56:07,17:59:49
4566431304983148889,20:58:24,55:08:34
4569062328316179054,128:40:13,00:26:36
4570188809528338854,23:08:55,17:43:32
4570376724461640343,63:42:36,01:00:22
4572155471626501081,106:35:33,01:00:03
4575212768727057657,108:54:58,10:00:18
4577987008403484650,129:04:56,09:25:54
4587585263602639776,128:45:40,00:00:10
4594385321030184218,108:50:56,12:10:28
4597973327472528492,106:38:54,00:00:00
4598747963713190016,03:56:29,64:42:47
4603242138414277919,21:30:27,49:04:46
4604173050181308891,07:06:16,75:19:19
4605845415166349108,14:02:38,112:13:51
4607729103442341580,106:35:28,00:00:00
4608200526946590881,39:45:29,01:56:16
4609967034899071339,29:42:08,00:00:00
4612437462183122814,50:25:24,24:58:48
4612886666712811009,129:14:42,01:04:44
4617619410908929343,23:58:19,08:07:11
4617751208037941136,63:22:57,01:00:02
4620225145700168337,114:36:02,00:17:55
4628154912067773439,105:08:37,22:06:03
4629179940299287656,95:08:13,16:01:45
4634120500252471816,10:08:46,35:58:21
4643559070421993375,108:58:42,05:11:35
4644927054985551571,59:38:29,79:44:28
4647925521509366917,91:33:47,10:57:51
4650620284862627501,40:59:38,25:09:57
4652595129999264905,01:59:44,38:08:54
4654077832816314254,35:41:09,20:57:41
4656085916668426338,07:43:13,39:40:16
4656329363676640496,04:48:33,40:33:28
4658620238784617504,54:25:51,00:41:56
4664838166424751162,85:59:33,41:14:07
4670600325857127004,106:37:53,00:00:00
4672339910801754798,17:04:27,65:20:34
4676715614991505301,18:58:51,80:00:17
4679998562906330353,14:10:32,05:04:07
4681787339083061782,03:23:03,13:14:32
4683660238197535839,69:22:12,02:27:11
4683960097136842751,128:51:37,00:01:29
4684149074899758948,38:12:04,113:07:42
4684291973997906681,105:38:20,21:16:24
4687712079039049625,114:07:44,01:00:43
4693637493564153627,102:12:43,02:32:45
4696599979586576381,123:43:18,03:59:22
4702613138970206548,106:38:55,00:57:52
4703661534895835278,85:41:49,20:01:51
4704845584519969401,19:08:02,25:46:15
4705685643865001597,30:46:42,52:38:41
4706293789451498246,32:00:15,00:56:35
4707317010250938700,23:10:37,08:42:38
4709428055859882652,129:00:08,00:08:49
4710533343394935308,48:56:21,21:54:31
4710951354228966271,79:23:02,23:18:39
4712037455844077186,43:39:44,00:00:00
4712816678000653478,93:56:07,31:08:55
4719972728854018114,25:41:39,57:23:18
4720446417352827567,53:49:40,60:35:40
4725816009603526095,93:06:53,02:52:07
4727315467264790210,24:06:55,45:12:37
4733661221408916791,31:14:45,07:28:56
4733859388079123847,14:00:53,103:19:58
4734371290399289904,16:59:22,00:56:10
4746841575155957518,44:53:00,04:05:47
4747383523730098118,25:10:58,18:28:39
4747602793265451836,76:57:22,33:58:52
4747912278242405616,63:00:52,00:01:29
4753749671331196676,119:08:30,00:17:46
4756361864046569544,106:45:36,00:00:36
4756884713522533325,132:25:12,00:04:32
4758122953777087240,07:10:59,28:53:10
4760029431502257886,10:43:42,52:55:27
4761077082816624762,06:58:36,103:52:39
4761958723483799904,14:03:30,112:19:44
4763394574310091443,01:05:29,35:04:49
4764970394727226380,24:12:27,16:52:03
4765030589977636003,25:11:44,05:57:24
4772983661543377345,30:15:52,05:55:03
4779950293979348590,105:55:27,00:57:57
4782374581141796448,30:28:48,16:54:42
4787571133750415425,31:28:54,09:05:36
4791340283515252916,86:28:50,25:14:46
4794041852624536159,76:50:52,33:54:52
4794524415781198065,14:03:47,105:54:18
4797317693423349894,52:33:23,05:02:53
4807673411036674106,23:41:13,15:18:02
4810892313276300912,25:16:35,15:50:33
4811151405488570604,52:32:41,00:56:29
4817749193541839498,98:54:28,08:00:34
4818881667648740342,58:28:57,29:17:57
4820445246206196007,17:06:12,58:56:07
4823461475864726096,110:17:16,00:10:05
4825652999794797047,28:12:29,27:15:19
4828113982715387341,48:16:41,01:03:36
4831662131951327865,51:05:11,05:04:37
4835680321969445073,24:59:19,17:04:05
4835724880759307644,49:50:45,18:54:45
4837043086804659251,128:46:20,00:03:38
4837197910752562709,61:30:30,02:12:57
4842676992264398075,01:07:26,42:03:13
4843483620690010871,111:43:11,12:32:44
4845598456063235048,32:36:13,98:08:17
4845695301776050409,62:34:25,10:49:32
4846221263435180255,87:45:40,18:12:50
4858098896846132350,25:22:24,22:00:56
4865398232996791637,22:17:18,65:41:12
4870843311978545325,15:15:42,55:34:44
4870868334972152194,46:33:03,21:50:13
4870908132718861214,98:56:25,13:51:16
4871719146314069175,27:53:15,21:42:07
4876041825906618145,34:28:39,74:01:37
4878244708679988173,14:08:50,45:09:27
4880470353952398556,33:11:39,75:30:17
4885625923193538281,85:59:33,41:14:07
4886645741778903910,47:52:24,08:58:31
4888845237373858166,22:54:21,04:16:39
4889779373597635907,29:53:21,82:58:37
4892044510071032768,62:35:43,00:00:00
4892435610518940371,01:03:03,54:39:30
4899169963193976014,23:12:58,26:47:06
4904183169858519628,86:06:01,42:41:41
4904865724346814072,76:18:22,09:21:46
4905352331898504238,82:30:17,26:59:59
4907255331577181292,106:39:07,10:01:35
4910084072022801513,84:03:03,15:00:19
4911531977726625597,100:21:28,02:00:59
4919497091715564509,128:54:46,00:18:33
4920096550208389044,49:12:35,05:01:45
4921318406079072062,71:34:43,03:06:26
4921552949314388712,38:06:22,10:35:01
4922630519017762219,36:54:24,00:00:00
4922737931501412321,21:38:06,21:42:46
4923162991944642705,18:23:25,54:07:42
4923297594195808827,03:03:58,43:04:32
4931312655024326720,58:14:21,24:58:54
4932034334218266470,33:14:35,08:09:29
4932982439452463784,108:44:40,12:01:29
4954289387284670202,64:18:50,65:15:21
4954436044574649360,106:43:46,00:00:00
4954541332135974700,44:16:48,00:00:00
4955303524319600889,109:28:55,12:22:51
4959375595225157928,20:14:38,04:01:46
4966605174073389857,33:36:18,76:05:46
4971975599908001988,35:16:00,05:06:32
4972454081638597196,108:48:36,11:27:48
4973884979013961929,28:04:36,17:14:36
4975025467869810534,63:23:14,00:00:00
4976226023251526043,109:02:18,02:10:35
4978347295065501699,55:31:52,11:00:18
4993050751327963474,25:16:48,70:33:37
4993829178515213119,05:01:34,43:33:41
4994161820476032925,01:05:12,15:04:30
4997124905850559836,116:47:23,00:00:00
4997910790633339230,31:36:45,44:14:36
5002190656973696840,11:28:32,60:37:19
5006798586752902133,11:02:04,76:12:25
5007360336654642034,106:46:29,06:04:59
5008347861690301769,108:58:33,00:00:00
5013317359820002792,39:07:04,16:55:51
5016480536639927094,26:38:14,30:43:23
5021359113709321035,55:32:41,00:00:00
5023232128697159579,118:39:07,02:01:52
5026004132212160099,128:40:53,09:13:22
5026500777322789113,40:56:46,07:32:14
5035879635790826608,05:01:47,53:16:26
5039062922884302610,54:13:52,18:54:32
5039914486170236743,31:03:29,09:22:13
5043894552851360646,116:09:48,01:00:01
5044560149298205125,45:30:31,19:57:35
5044586070385128581,82:26:20,51:50:20
5045057438867233456,47:09:34,08:34:19
5048482931491933717,20:51:10,16:32:09
5054407491492405644,24:56:46,28:56:47
5055451168229581541,104:50:09,00:00:00
5057358033465741192,05:03:31,48:07:39
5060957219290312913,93:46:17,20:22:11
5068311308013712012,27:24:21,01:07:00
5072087570526791973,13:46:25,112:24:48
5075854033173152144,108:24:56,11:52:44
5079818690564342974,20:36:08,21:54:54
5081046035777400426,128:36:11,00:58:36
5083631207133075569,30:28:47,52:36:08
5083970624789012814,31:55:24,98:14:47
5088232387365478214,129:01:13,01:51:34
5089459886646525552,35:09:14,85:58:51
5090061623871926899,106:44:14,00:00:00
5092759568653861636,44:32:20,18:11:40
5097024330556410277,85:04:42,05:28:05
5099494533568247644,106:47:12,00:00:00
5104639244082774467,94:03:17,17:07:45
5104746221802352026,133:45:17,00:00:00
5105782632057113244,03:59:24,60:36:23
5106957160255599987,28:16:38,21:33:51
5113160119681552107,05:00:33,30:59:14
5119070044713788238,78:31:34,28:00:10
5119693176796575428,106:44:38,00:00:00
5123043777683922379,01:05:29,43:07:49
5126740789314147969,107:50:25,00:06:41
5127560792701733983,32:01:01,81:15:14
5128069222245972936,19:52:51,03:58:49
5130517449043818815,39:54:53,17:25:35
5135039354209430033,48:58:27,02:58:53
5138642474732735493,32:36:13,98:08:17
5143762007752085524,21:19:27,13:37:52
5148694224669442750,01:06:10,28:26:45
5152560532959968102,00:00:00,52:33:46
5154637152312563165,09:22:10,43:31:57
5156723337138861397,29:57:37,21:38:10
5159242830714471711,137:55:27,01:03:36
5159878404342626391,21:08:49,88:39:20
5161661727766627998,45:05:44,01:01:50
5166513058365828562,106:40:21,01:00:02
5168885062800076167,38:39:29,07:19:32
5172451955199898388,112:27:13,04:05:40
5175177259032319553,54:52:54,79:51:48
5175412433396420550,128:37:27,01:07:23
5176055266990995009,85:59:52,43:04:13
5179866242718108056,78:32:52,28:04:07
5181171500058101260,36:55:09,14:47:41
5181897949182806581,107:08:50,21:16:02
5185763008825803762,60:19:47,01:01:14
5187255509507334578,37:49:52,47:35:45
5192968077543073792,75:04:46,00:57:57
5194480840419173071,46:56:00,58:40:38
5194784218925545893,123:50:19,03:59:59
5195549454558263054,26:12:48,00:26:17
5201027854855258422,12:04:34,24:40:30
5203788817245766728,07:17:57,21:28:40
5205333720327349593,07:05:59,70:08:34
5211458630326505041,66:17:50,00:37:54
5212031756503153684,46:35:36,21:25:43
5217365570511376199,78:02:09,09:18:44
5220781998189897301,05:03:18,64:37:30
5221677496416375879,25:17:09,17:21:49
5224432675455161352,01:51:16,105:53:12
5225316035868742129,77:20:28,01:55:30
5231933641240372260,96:42:37,00:00:00
5240099659804564401,13:59:52,112:15:16
5244608880702848026,01:02:37,46:21:36
5247681795808998187,51:48:05,74:25:52
5250473552411021215,124:55:38,02:58:36
5256212912646351248,29:44:44,00:00:00
5256756086291492425,87:38:48,02:02:05
5257304808405339387,01:05:11,51:34:09
5259619998391228814,80:25:44,02:01:29
5264943875570395310,14:06:39,99:10:42
5271891837095541581,37:34:21,00:00:00
5273608607929032194,98:39:30,07:02:13
5277571766080786770,26:26:54,69:26:44
5278090122909532261,29:44:27,93:54:12
5279170232832428827,16:50:31,29:38:41
5280229326493612356,23:09:09,28:55:20
5285652051230820803,02:31:42,28:51:19
5287197494580378435,00:59:44,53:18:11
5287229154367573648,24:10:31,42:47:01
5287973448863488646,59:20:43,73:22:35
5288022037722914898,01:02:05,48:19:35
5290577738662968917,05:03:03,53:18:59
5294371853782290938,39:37:33,04:36:21
5294595879709535120,36:02:05,92:04:10
5297364648341353793,106:37:53,00:00:00
5297381798181087730,54:50:45,00:05:16
5297596317822361488,16:06:33,97:20:50
5301485687233194250,129:00:55,00:00:10
5302081913619141580,25:06:44,20:17:15
5314836746680900743,27:36:41,21:40:14
5323618880998144993,03:03:46,50:37:20
5327189244201222992,33:15:03,97:52:13
5330371833687349934,59:02:54,79:47:50
5333985389619498479,94:56:55,30:10:00
5334085009382446620,03:58:05,23:59:52
5339362701853549696,106:40:34,00:56:55
5340236937358793960,29:07:59,02:52:53
5342020417385454837,59:38:43,02:03:09
5350137615969657048,28:40:21,21:35:12
5350661017439280202,73:09:24,09:14:06
5356495771739104565,31:29:25,00:00:00
5357788279963610264,29:00:11,00:00:00
5363205126238984187,64:05:16,01:00:12
5369372333182608804,54:51:51,11:46:08
5369377757165778867,66:13:12,16:22:13
5370892218839512027,40:45:22,08:52:58
5377417744428365406,24:39:40,26:53:09
5377438829284291498,103:46:49,02:10:07
5399026350784499156,106:43:20,00:00:00
5399369650399546527,27:33:43,16:32:38
5405685504143655155,28:30:58,19:26:51
5408110586917373335,10:01:43,53:13:36
5417147705845057745,32:44:23,02:37:18
5424871761612817635,22:36:10,29:13:28
5427360164026836870,00:00:00,107:48:40
5427735676011354019,57:44:10,64:41:29
5431103707326827707,33:29:01,43:55:34
5431309161396128103,48:27:24,01:03:56
5432729457153073746,13:22:32,33:34:53
5434808527922459314,106:43:45,08:09:52
5437121622598350309,51:04:49,05:08:41
5441072625767762228,34:13:24,42:10:17
5441697692781080792,01:06:32,50:35:12
5445789544237950528,07:01:16,84:13:05
5447095752406471819,33:46:05,89:27:10
5447691366783475945,60:58:24,08:38:48
5449550534098660906,109:01:26,18:12:52
5449809553492927759,92:56:40,10:18:29
5454071307462509613,23:01:04,100:12:30
5454764569557018092,98:59:11,08:03:57
5455454937123408096,06:00:01,29:58:55
5458877987689773396,43:05:49,12:15:24
5458979668272950573,94:00:37,31:21:00
5476728726187522463,33:15:10,74:19:07
5477832915182257236,22:34:00,08:21:38
5481601781189253393,27:01:13,18:41:47
5483820175624871199,128:47:46,02:26:45
5489469897971708197,108:21:35,00:05:47
5490016800940506077,01:05:21,48:58:42
5497880142999062147,93:39:41,31:02:00
5505145416262466547,99:03:04,70:14:43
5507678232745829789,54:40:13,00:00:00
5508369663110819267,22:15:19,03:40:37
5510468561046480493,84:50:15,20:04:17
5512997781909914626,35:58:03,22:07:27
5515848114734208452,49:42:09,00:00:00
5516253888190090178,35:26:50,38:33:13
5519208874523656443,85:40:10,20:02:35
5520023324907295697,37:25:11,00:00:00
5522381257804430842,52:09:37,18:07:46
5523391085148600449,24:43:54,69:38:18
5525662075482893737,128:59:34,06:03:35
5525808999464277996,05:02:19,68:28:06
5528933229948675279,23:47:43,03:56:38
5529148025280602520,01:49:24,105:52:42
5531703737646248995,28:01:06,18:54:30
5532343280896549215,94:16:27,31:17:58
5541693493768689964,119:55:43,01:02:28
5542380022748865470,106:37:47,00:00:00
5543374504310665529,33:10:45,21:55:16
5544430340256041861,76:15:25,58:48:01
5545069305193537583,74:12:08,01:01:09
5550217765322559092,04:12:45,44:46:30
5555294334474503122,112:21:31,01:02:37
5556620704743447028,26:04:02,01:58:33
5563422712702975130,25:58:26,19:34:00
5563661163564879199,103:30:08,02:06:48
5564086730295360829,25:48:19,15:54:38
5564328728704031270,14:51:25,50:05:15
5566553151612438910,94:38:15,28:18:18
5571374115098045701,03:04:37,56:24:14
5571830984849674766,54:29:56,00:24:46
5576214754487069008,06:26:26,37:14:51
5577677760753594983,98:25:31,17:06:43
5577722409796050275,128:47:33,01:00:38
5578325506192718867,63:59:16,00:59:49
5581189775195551812,85:41:13,29:17:22
5585723482450708131,78:41:03,00:00:00
5591780097688062102,09:04:48,31:09:36
5594020914712168371,14:05:31,96:36:26
5598322066046623507,25:08:12,52:23:38
5598678635804366624,07:49:57,35:24:38
5599183880881982285,30:00:12,21:13:46
5599805648537780635,103:45:43,02:09:17
5606755809537460723,05:00:15,06:00:23
5607088249711480761,13:59:52,95:26:07
5611159588381427939,26:58:53,40:22:27
5613854412649451707,20:54:16,28:00:58
5614170022374580162,62:15:52,26:59:28
5618202929726326138,03:59:17,59:29:21
5623183175403629727,40:41:05,112:21:58
5624832277732038378,42:59:17,02:00:11
5636741385517666975,63:42:36,01:00:22
5639172641857941032,62:40:50,00:04:25
5640982237566290087,63:59:16,00:59:49
5644145688352192993,37:32:04,05:53:22
5645142350769687198,70:28:18,00:57:54
5645759859946859449,37:27:56,03:59:48
5651116878221246294,96:19:43,32:54:35
5652948553137053553,135:17:44,01:06:40
5653728001880474405,128:49:31,02:04:13
5654952808439786989,128:43:05,00:04:12
5656296001816046850,27:00:17,34:16:18
5657294792659223889,91:15:04,15:43:37
5658462824509404128,78:31:34,28:00:10
5662932632894687495,102:54:50,17:07:23
5668500403268316242,128:36:06,07:11:59
5670977555241596822,39:37:01,06:52:07
5673754807804657119,33:22:34,43:45:50
5680465104891599145,21:53:27,48:43:35
5687653224523048489,106:40:34,00:56:55
5691988921984233894,14:07:08,96:33:48
5692146340058537151,107:53:36,01:01:20
5698668073895892950,24:22:59,03:13:45
5704255990610815829,53:50:33,19:11:16
5707059129682144444,106:51:04,00:00:00
5710137538735180562,128:50:40,00:00:00
5710805843198118622,108:15:15,00:09:30
5723923838929179004,26:32:56,51:25:05
5725087496079372631,93:54:34,31:20:05
5736528995066171610,36:55:53,91:34:48
5748443120724306083,135:17:44,01:06:40
5755467035444389296,12:56:35,25:42:36
5760503444191483560,18:25:21,101:34:32
5763852753260532221,31:00:36,08:46:04
5763925766100678089,69:00:35,02:07:04
5767579036605507392,32:33:33,32:28:48
5769219904942743105,129:01:46,00:42:06
5770920327890201583,54:01:17,22:02:58
5774119595188266125,37:18:35,00:00:00
5776967535340342281,85:51:00,25:47:49
5778112609901121786,55:12:46,05:05:58
5778837721456391757,106:33:59,10:02:09
5779040784826729371,132:40:21,02:57:50
5780813717310121743,117:48:30,00:59:31
5786863893081488674,01:49:38,103:36:20
5789640881970906690,06:01:20,16:07:48
5793412675925520207,54:34:31,02:42:38
5793938162326382521,69:19:39,46:57:28
5794328187938787619,47:09:42,43:27:37
5794538907586454285,35:34:49,16:51:10
5798793982158670846,19:09:16,56:13:00
5800411642800894540,58:46:10,72:21:59
5814035791712945692,51:23:33,24:55:08
5819319286020376093,106:43:24,00:00:00
5820676031104153411,26:47:36,33:59:25
5821169641032005277,129:00:16,00:00:00
5821246449485763931,72:58:46,32:44:41
5821560769253913231,39:44:09,77:03:46
5828983529943356000,28:11:36,28:43:06
5829217592981755483,38:36:46,21:13:29
5830219040296887827,129:18:47,00:06:20
5832036895318292729,25:11:55,20:36:45
5832664904571354618,58:51:07,27:29:09
5836079672135620676,13:53:15,45:54:34
5838930406506915354,105:54:07,02:09:11
5840583611600930669,03:02:12,48:55:17
5845177935665108638,69:54:38,01:00:53
5850164582268706840,50:57:28,00:00:00
5851403434125896869,30:47:16,15:44:07
5851440228552489251,62:40:50,00:04:25
5853179402261622109,109:53:11,00:01:28
5856348567471046473,93:55:53,31:03:45
5862397230810058165,14:00:55,98:45:28
5862424325229086027,14:03:32,101:54:14
5865422502586660877,106:54:04,07:00:23
5866888125675142926,132:25:12,00:04:32
5868001912106365545,93:54:54,31:08:58
5869112070855963433,120:10:23,00:05:02
5871853780593130581,106:35:41,01:00:03
5872362227518998221,128:47:17,01:02:27
5881146848671266703,28:58:48,11:59:54
5890383300934615943,28:42:11,18:26:32
5894814726687784941,44:24:40,74:04:20
5896856080346444123,42:29:41,72:39:19
5902744747163656783,128:48:22,01:22:38
5904256308536137015,14:13:31,113:00:13
5905706931709191245,01:06:30,44:51:35
5911720197438906362,108:58:58,03:59:21
5912971735641629158,40:19:48,04:34:43
5914079802077951622,05:55:56,48:30:23
5916937357117383763,44:31:26,04:33:30
5917265109441520834,01:13:33,105:55:46
5917341130207245501,91:42:07,12:50:36
5919783007635819726,31:42:10,28:32:53
5922511344871707841,14:03:21,98:35:26
5924423145343943286,65:44:04,15:59:37
5927419642747746600,27:20:45,11:54:14
5927647657345321716,28:27:49,18:24:05
5928735683406487149,52:47:27,00:02:43
5933125770903527766,22:12:41,38:53:16
5940371218628405644,129:08:00,00:00:00
5940668942962056284,72:40:19,01:00:28
5943691394885647081,04:34:40,40:30:59
5947766317011203982,128:56:05,00:00:00
5952635218670167494,108:48:36,11:27:48
5953280388974475331,40:09:27,09:02:49
5953482702228811540,42:35:54,06:10:20
5954140644800691141,74:03:17,59:47:43
5957429262683395841,79:42:29,01:59:41
5959131204362887425,22:46:26,70:25:37
5960551438455057677,24:37:46,29:56:14
5964788600058813775,39:56:09,107:57:53
5971849090686483031,108:54:09,00:57:57
5974787102868394715,29:02:48,21:42:07
5975641100597786183,45:13:58,04:01:43
5976465791287427525,07:10:28,52:44:49
5978131088796153773,38:17:32,16:15:01
5984095994339754784,28:26:36,52:00:07
5992423592974344625,76:31:13,49:13:05
5994048396811851603,37:15:51,02:48:23
6001288836701426664,64:19:27,21:59:26
6012130649482474681,16:57:50,32:39:39
6020620700458797872,32:24:53,48:40:37
6023943681015794773,00:00:00,45:41:47
6026567854561083426,09:50:12,20:36:53
6026592684219267279,46:52:28,78:35:31
6035439713490941833,28:55:14,66:38:34
6035585985535267705,13:59:41,100:27:05
6037883956648886198,128:50:55,00:40:35
6040561438452569152,106:12:03,22:52:58
6042292804487856740,11:09:59,61:09:16
6047595688619228080,128:37:27,01:07:23
6048189282158276812,33:22:19,43:39:28
6053208603989654397,07:02:19,104:11:00
6066377682406853552,129:04:56,09:25:54
6073415468232865080,110:48:07,00:59:55
6076558844146698348,68:31:56,02:10:06
6076848897823271508,32:43:31,80:00:05
6077660293503601866,25:53:20,45:43:51
6082681779881627209,61:58:36,17:00:11
6083668569323612956,42:37:44,07:00:40
6087886175480507340,86:21:13,08:16:50
6087930808870724822,08:52:18,29:21:33
6093875590243270286,79:43:03,02:04:34
6103811467009376377,78:06:40,54:40:51
6105221702055718430,33:45:04,80:37:36
6105565215873239314,30:51:03,09:08:26
6111234069516336204,14:14:31,112:56:56
6112825564461704584,21:39:32,00:38:04
6115207063123193619,25:37:03,46:50:56
6116579054514350508,128:49:14,01:29:43
6122083003778400912,14:01:54,112:18:08
6125592260000297762,55:51:54,01:59:51
6126682367592058647,42:41:20,04:59:26
6126725621599942431,109:01:42,01:03:24
6140042026787000029,128:44:52,02:00:01
6142757672400697310,26:46:10,21:29:06
6144930269141398252,54:33:39,09:52:30
6154197410436832925,07:03:28,05:00:27
6161966538941654560,128:47:33,01:00:38
6164656135909421993,129:13:27,01:13:42
6164733573836166171,23:45:53,16:22:28
6167051883862117538,76:51:05,08:06:53
6171918309932228660,106:42:23,00:00:00
6174468252079403959,25:31:33,17:19:29
6177972294959500564,104:53:50,25:59:28
6181144517860988610,01:54:28,104:10:29
6186005079598838259,31:01:07,09:31:13
6187369174008297925,14:03:52,112:10:48
6192039646685319663,108:58:58,03:59:21
6192677996259677514,77:17:38,09:08:25
6194034901454497803,128:46:40,00:27:39
6195057714035011090,102:39:17,03:07:16
6196446117674439279,53:56:00,20:01:08
6199750619048672323,42:55:32,38:01:45
6204233828658122957,03:03:46,23:33:59
6208519373330960619,106:39:52,00:00:00
6210574261274413907,138:48:44,00:00:00
6212571403589016623,36:38:24,03:07:08
6217204567337232985,108:50:56,12:10:28
6217463897566338819,95:26:22,31:18:21
6220958402265930594,23:05:10,08:34:16
6221578315584213134,55:21:28,00:28:00
6222528983905656116,106:35:45,10:01:55
6224946892420269998,83:46:34,00:00:00
6235187185685388893,55:37:39,00:31:56
6239992534778267701,04:27:08,30:21:40
6243851406198325678,00:00:00,06:55:58
6249876597955342114,29:41:01,28:17:06
6258383335920408607,41:07:30,04:28:14
6260088925258272863,128:44:52,02:00:01
6261643088459490641,01:04:58,40:30:19
6261680051967342455,24:31:22,37:29:21
6261699150553200029,106:46:51,00:00:00
6277840676964668623,14:00:51,95:07:57
6278606918548654484,94:42:20,29:57:52
6285483845594355011,22:41:48,05:24:51
6286648411907335849,128:39:07,00:36:10
6289246475327161600,31:30:48,17:11:00
6300780645212944535,128:24:54,00:59:50
6305833112798468513,24:50:39,10:04:41
6308351242259465553,99:30:38,40:24:26
6316931525860881024,47:05:21,19:40:08
6326366222216567119,03:00:15,54:43:07
6329009475691651705,37:07:16,05:56:24
6335284410439996711,04:11:17,60:06:22
6335498821750639637,14:05:16,52:05:33
6335975318066129032,25:13:13,21:34:54
6339005690288403970,77:40:58,08:54:28
6345961620669699719,21:10:42,55:22:02
6347577897898048117,45:23:43,41:00:26
6348248333327710775,108:18:05,67:44:31
6365874854770610302,12:58:04,17:59:15
6367144731200450110,57:36:59,64:07:28
6367889448789465129,92:12:23,11:12:21
6367987277175397798,14:06:19,94:17:02
6369796710867095001,25:10:31,21:29:25
6373296695996190449,87:15:56,47:40:27
6374846835698673119,05:02:41,58:58:06
6375588536193471074,79:15:45,23:04:31
6380856780855896152,63:44:35,00:59:45
6383232543379845232,58:41:24,18:32:41
6384244265547527170,40:58:16,12:33:52
6384881963891725769,30:48:11,06:34:18
6389799461698552959,106:44:50,00:00:00
6406269587704747567,01:04:14,54:38:42
6407255759981333627,24:56:14,11:51:24
6408729292092964206,128:52:20,01:27:48
6415344433440732198,108:39:28,12:33:24
6415411710680315177,96:12:12,23:19:40
6416189393684985036,04:57:06,40:24:40
6418821628339996480,71:55:32,35:20:04
6423390234262998756,58:30:22,03:58:17
6427066098823919736,81:53:47,46:48:51
6434273721932976366,76:57:22,23:15:07
6437546176064168900,27:38:27,23:48:08
6440259951440237015,23:35:45,19:44:26
6443269148654596479,05:06:53,47:55:06
